"country","iso","year","month","total","financial","humanitarian","military","commitments","to_be_allocated","gdp","pct_gdp"
"Japan","JPN",2024,8,0.000844,0,0.000844,0,0.000844,0,4177.48320460262,0.0000202035522026781
"Japan","JPN",2024,9,0.211597,0.211597,0,0,0,-0.211597,4177.48320460262,0.00506517895193137
"Japan","JPN",2024,10,0.001168,0,0,0.001168,2.892766,2.891598,4177.48320460262,0.0000279594182141327
"Japan","JPN",2024,11,0.698956,0.689549,0.009407,0,0.009407,-0.689549,4177.48320460262,0.0167315095182169
"Japan","JPN",2024,12,1.410641,1.410641,0,0,0,-1.410641,4177.48320460262,0.0337677240316802
"Japan","JPN",2025,2,0.055666,0,0.055666,0,0.055666,0,4177.48320460262,0.00133252480677047
"Japan","JPN",2025,4,0.18905,0.18905,0,0,0,-0.18905,4177.48320460262,0.00452545206625153
"Japan","JPN",2025,5,0,0,0,0,0,0,4177.48320460262,0
"Japan","JPN",2025,8,0.151348,0,0.151348,0,0.151348,0,4177.48320460262,0.00362294694167171
"Japan","JPN",2025,9,0.285155,0.285155,0,0,0,-0.285155,4177.48320460262,0.00682599991511217
"Japan","JPN",2025,12,0.021918,0,0.021918,0,3.865209,3.843291,4177.48320460262,0.000524669972960069
"Japan","JPN",2026,2,0.502337,0.468541,0.033796,0,0.033796,-0.468541,4177.48320460262,0.0120248718043089
"Japan","JPN",2026,4,1.110504,1.110504,0,0,0,-1.110504,4177.48320460262,0.0265830871271124
"Latvia","LVA",2022,3,0.005727,0.005,0.000727,0,0.005727,0,33.6959019999995,0.0169961320519038
"Latvia","LVA",2022,4,0.21883,0,0.00003,0.2188,0.21883,0,33.6959019999995,0.649426152770753
"Latvia","LVA",2022,5,0.010024,0.01,0.000024,0,0.010024,0,33.6959019999995,0.029748424600713
"Latvia","LVA",2022,7,0.031765,0,0.001765,0.03,0.031765,0,33.6959019999995,0.0942696236474111
"Latvia","LVA",2022,8,0.047894,0,0,0.047894,0.047894,0,33.6959019999995,0.142135978434412
"Latvia","LVA",2022,11,0.00056,0,0.00056,0,0.00056,0,33.6959019999995,0.00166192316205101
"Latvia","LVA",2022,12,0.001492,0,0.001492,0,0.001492,0,33.6959019999995,0.00442783813889304
"Latvia","LVA",2023,1,0.076566,0,0,0.076566,0.076566,0,33.6959019999995,0.227226444331424
"Latvia","LVA",2023,2,0.000185,0,0.000185,0,0.000185,0,33.6959019999995,0.000549028187463279
"Latvia","LVA",2023,3,0.000018,0,0.000018,0,0.000018,0,33.6959019999995,0.0000534189587802109
"Latvia","LVA",2023,4,0.010201,0.01,0.000201,0,0.010201,0,33.6959019999995,0.0302737110287184
"Latvia","LVA",2023,6,0.010842,0,0.004842,0.006,0.010842,0,33.6959019999995,0.0321760195052804
"Latvia","LVA",2023,7,0.007,0.007,0,0,0.007,0,33.6959019999995,0.0207740395256376
"Latvia","LVA",2023,10,0.000057,0,0.000057,0,0.000057,0,33.6959019999995,0.000169160036137335
"Latvia","LVA",2023,11,0.004,0.004,0,0,0.004,0,33.6959019999995,0.0118708797289358
"Latvia","LVA",2024,1,0.005,0.005,0,0,0.005,0,33.6959019999995,0.0148385996611697
"Latvia","LVA",2024,2,0.01,0,0,0.01,0.01,0,33.6959019999995,0.0296771993223394
"Latvia","LVA",2024,4,0.043,0.006,0.005,0.032,0.053,0.01,33.6959019999995,0.127611957086059
"Latvia","LVA",2024,5,0.0001,0,0,0.0001,0.0001,0,33.6959019999995,0.000296771993223394
"Latvia","LVA",2024,6,0.01,0,0,0.01,0.01,0,33.6959019999995,0.0296771993223394
"Latvia","LVA",2024,7,0.0011,0,0.0011,0,0.0011,0,33.6959019999995,0.00326449192545734
"Latvia","LVA",2024,8,0.020043,0,0.000043,0.02,0.020043,0,33.6959019999995,0.0594820106017649
"Latvia","LVA",2024,9,0.04,0,0,0.04,0.04,0,33.6959019999995,0.118708797289358
"Latvia","LVA",2024,10,0.001736,0.00025,0.001486,0,0.001736,0,33.6959019999995,0.00515196180235812
"Latvia","LVA",2025,2,0.072599,0,0.0064,0.066199,0.067599,-0.005,33.6959019999995,0.215453499360252
"Latvia","LVA",2025,3,0.010099,0,0.000099,0.01,0.030099,0.02,33.6959019999995,0.0299710035956306
"Latvia","LVA",2025,6,0.0002,0,0.0002,0,0.0002,0,33.6959019999995,0.000593543986446788
"Latvia","LVA",2025,8,0.000077,0,0,0.000077,0.000077,0,33.6959019999995,0.000228514434782014
"Latvia","LVA",2025,9,0.005,0,0,0.005,0.005,0,33.6959019999995,0.0148385996611697
"Latvia","LVA",2025,10,0.00007,0,0.00007,0,0,-0.00007,33.6959019999995,0.000207740395256376
"Latvia","LVA",2025,11,0.0022,0,0,0.0022,0.0022,0,33.6959019999995,0.00652898385091467
"Latvia","LVA",2025,12,0.0002,0,0.0002,0,0.0002,0,33.6959019999995,0.000593543986446788
"Latvia","LVA",2026,1,0.000075,0,0,0.000075,0.000013,-0.000062,33.6959019999995,0.000222578994917546
"Latvia","LVA",2026,2,0.01,0,0,0.01,0.01,0,33.6959019999995,0.0296771993223394
"Latvia","LVA",2026,3,0.003683,0,0.003683,0,0.003683,0,33.6959019999995,0.0109301125104176
"Latvia","LVA",2026,4,0.001335,0,0.00117,0.000165,0.12117,0.119835,33.6959019999995,0.00396190610953231
"Lithuania","LTU",2022,2,0.0058,0,0.0058,0,0.0058,0,56.179074999999,0.0103241286902643
"Lithuania","LTU",2022,3,0.044,0.005,0,0.039,0.044,0,56.179074999999,0.0783209762709706
"Lithuania","LTU",2022,4,0.0952,0,0.0342,0.061,0.0952,0,56.179074999999,0.169458112295373
"Lithuania","LTU",2022,5,0.0175,0,0.002,0.0155,0.0175,0,56.179074999999,0.0311503882895906
"Lithuania","LTU",2022,6,0.01,0.01,0,0,0.01,0,56.179074999999,0.017800221879766
"Lithuania","LTU",2022,7,0.013674,0,0.01,0.003674,0.013674,0,56.179074999999,0.0243400233983921
"Lithuania","LTU",2022,9,0.087887,0,0,0.087887,0.087887,0,56.179074999999,0.1564408100347
"Lithuania","LTU",2022,10,0.009051,0,0,0.009051,0.009051,0,56.179074999999,0.0161109808233762
"Lithuania","LTU",2022,11,0.069066,0.005,0.009,0.055066,0.069066,0,56.179074999999,0.122939012434792
"Lithuania","LTU",2022,12,0.058753,0,0,0.058753,0.058753,0,56.179074999999,0.104581643610189
"Lithuania","LTU",2023,1,0.125,0,0,0.125,0.125,0,56.179074999999,0.222502773497075
"Lithuania","LTU",2023,2,0.087955,0,0,0.087955,0.087955,0,56.179074999999,0.156561851543482
"Lithuania","LTU",2023,3,0.000138,0,0,0.000138,0.000138,0,56.179074999999,0.000245643061940771
"Lithuania","LTU",2023,4,0.051,0.01,0,0.041,0.051,0,56.179074999999,0.0907811315868068
"Lithuania","LTU",2023,6,0.038536,0.01,0.000177,0.028359,0.038664,0.000128,56.179074999999,0.0685949350358664
"Lithuania","LTU",2023,7,0.027,0,0,0.027,0.227,0.2,56.179074999999,0.0480605990753683
"Lithuania","LTU",2023,8,0.0478,0,0.0068,0.041,0.0478,0,56.179074999999,0.0850850605852816
"Lithuania","LTU",2023,9,0.0015,0.0015,0,0,0.0015,0,56.179074999999,0.0026700332819649
"Lithuania","LTU",2024,1,0.0228,0,0.0005,0.0223,0.0005,-0.0223,56.179074999999,0.0405845058858666
"Lithuania","LTU",2024,3,0.02,0,0.005,0.015,0.005,-0.015,56.179074999999,0.0356004437595321
"Lithuania","LTU",2024,4,0.079025,0,0.015,0.064025,0.015,-0.064025,56.179074999999,0.140666253404851
"Lithuania","LTU",2024,5,0.0135,0,0,0.0135,0,-0.0135,56.179074999999,0.0240302995376841
"Lithuania","LTU",2024,6,0.028089,0,0.01135,0.016739,0.00135,-0.026739,56.179074999999,0.0499990432380748
"Lithuania","LTU",2024,7,0.052,0,0.05,0.002,0.05,-0.002,56.179074999999,0.0925611537747834
"Lithuania","LTU",2024,8,0.00425,0,0.00025,0.004,0.00025,-0.004,56.179074999999,0.00756509429890056
"Lithuania","LTU",2024,9,0.0365,0,0.0005,0.036,0.0005,-0.036,56.179074999999,0.064970809861146
"Lithuania","LTU",2024,10,0.004,0,0.004,0,0.004,0,56.179074999999,0.00712008875190641
"Lithuania","LTU",2024,11,0.042,0.01,0,0.032,0.01,-0.032,56.179074999999,0.0747609318950173
"Lithuania","LTU",2024,12,0.03102,0,0.00002,0.031,0.03102,0,56.179074999999,0.0552162882710342
"Lithuania","LTU",2025,1,0.036,0,0.005,0.031,0.036,0,56.179074999999,0.0640807987671577
"Lithuania","LTU",2025,2,0.003,0,0,0.003,0.002,-0.001,56.179074999999,0.00534006656392981
"Lithuania","LTU",2025,3,0.001,0,0.001,0,0.001,0,56.179074999999,0.0017800221879766
"Lithuania","LTU",2025,4,0.04,0,0,0.04,0.033,-0.007,56.179074999999,0.0712008875190641
"Lithuania","LTU",2025,5,0.07,0,0,0.07,0.07,0,56.179074999999,0.124601553158362
"Lithuania","LTU",2025,7,0.021,0,0.021,0,0.022,0.001,56.179074999999,0.0373804659475087
"Lithuania","LTU",2025,9,0.06,0,0,0.06,0.06,0,56.179074999999,0.106801331278596
"Lithuania","LTU",2025,10,0.007,0,0.007,0,0.007,0,56.179074999999,0.0124601553158362
"Lithuania","LTU",2025,11,0.02,0,0,0.02,0.02,0,56.179074999999,0.0356004437595321
"Lithuania","LTU",2025,12,0,0,0,0,0.223,0.223,56.179074999999,0
"Lithuania","LTU",2026,1,0.0068,0,0.0068,0,0.0068,0,56.179074999999,0.0121041508782409
"Lithuania","LTU",2026,2,0.03467,0,0.01167,0.023,0.01167,-0.023,56.179074999999,0.0617133692571488
"Lithuania","LTU",2026,3,0.16,0,0.16,0,0.16,0,56.179074999999,0.284803550076257
"Lithuania","LTU",2026,4,0.01,0,0.01,0,0.01,0,56.179074999999,0.017800221879766
"Luxembourg","LUX",2022,2,0.050529,0,0,0.050529,0.050529,0,72.2950279999989,0.0698927732623616
"Luxembourg","LUX",2022,4,0.003,0,0.003,0,0.003,0,72.2950279999989,0.00414966296160788
"Luxembourg","LUX",2022,5,0.001,0,0.001,0,0.001,0,72.2950279999989,0.00138322098720263
"Luxembourg","LUX",2022,10,0.021448,0,0,0.021448,0.021448,0,72.2950279999989,0.029667323733522
"Luxembourg","LUX",2022,11,0.003,0,0,0.003,0.003,0,72.2950279999989,0.00414966296160788
"Luxembourg","LUX",2023,2,0.0298,0,0,0.0298,0.0166,-0.0132,72.2950279999989,0.0412199854186383
"Luxembourg","LUX",2023,3,0.000032,0,0.000032,0,0.000032,0,72.2950279999989,0.0000442630715904841
"Luxembourg","LUX",2023,6,0.021468,0,0.013468,0.008,0.021468,0,72.2950279999989,0.029694988153266
"Luxembourg","LUX",2023,7,0.001985,0.0013,0,0.000685,0.001985,0,72.2950279999989,0.00274569365959721
"Luxembourg","LUX",2023,8,0.0003,0,0.0003,0,0.0003,0,72.2950279999989,0.000414966296160788
"Luxembourg","LUX",2023,9,0.01,0,0,0.01,0.01,0,72.2950279999989,0.0138322098720263
"Luxembourg","LUX",2023,11,0.000335,0,0.000335,0,0.000335,0,72.2950279999989,0.00046337903071288
"Luxembourg","LUX",2024,3,0.02708,0,0,0.02708,0.0695,0.04242,72.2950279999989,0.0374576243334471
"Luxembourg","LUX",2024,6,0.014277,0,0.000277,0.014,0.000277,-0.014,72.2950279999989,0.0197482460342919
"Luxembourg","LUX",2024,7,0.001,0,0,0.001,0.0105,0.0095,72.2950279999989,0.00138322098720263
"Luxembourg","LUX",2024,10,0.011885,0,0.011885,0,0.011885,0,72.2950279999989,0.0164395814329032
"Luxembourg","LUX",2024,11,0.059598,0,0.056,0.003598,0.139598,0.08,72.2950279999989,0.0824372043953022
"Luxembourg","LUX",2024,12,0.011,0,0.011,0,0.011,0,72.2950279999989,0.0152154308592289
"Luxembourg","LUX",2025,4,0.022,0,0.011,0.011,0.021,-0.001,72.2950279999989,0.0304308617184578
"Luxembourg","LUX",2025,5,0,0,0,0,0.03,0.03,72.2950279999989,0
"Luxembourg","LUX",2025,7,0.01,0,0.01,0,0.01,0,72.2950279999989,0.0138322098720263
"Luxembourg","LUX",2025,8,0.0025,0,0,0.0025,0.0025,0,72.2950279999989,0.00345805246800657
"Luxembourg","LUX",2025,10,0.015,0,0,0.015,0.115,0.1,72.2950279999989,0.0207483148080394
"Luxembourg","LUX",2025,12,0.025,0,0.01,0.015,0.025,0,72.2950279999989,0.0345805246800657
"Malta","MLT",2022,3,0.00115,0,0.00115,0,0.00115,0,14.6811982274301,0.00783314809993751
"Malta","MLT",2022,12,0.00055,0,0.00055,0,0.00055,0,14.6811982274301,0.00374628822170924
"Malta","MLT",2023,1,0.00037,0,0.00037,0,0.00037,0,14.6811982274301,0.00252023025824076
"Malta","MLT",2025,5,0.0001,0,0.0001,0,0.0001,0,14.6811982274301,0.000681143313038044
"Netherlands","NLD",2022,2,0.058185,0,0,0.058185,0.058185,0,856.355999999988,0.00679448733937765
"Netherlands","NLD",2022,3,0.098327,0.08,0.018327,0,0.098327,0,856.355999999988,0.0114820238312105
"Netherlands","NLD",2022,4,0.124196,0,0,0.124196,0.124196,0,856.355999999988,0.0145028469468307
"Netherlands","NLD",2022,5,0.010102,0,0.010102,0,0.010102,0,856.355999999988,0.0011796495849857
"Netherlands","NLD",2022,6,0.058998,0.019875,0,0.039123,0.058998,0,856.355999999988,0.00688942449168346
"Netherlands","NLD",2022,7,0.2,0.2,0,0,0.2,0,856.355999999988,0.0233547730149614
"Netherlands","NLD",2022,8,0.0785,0.0685,0,0.01,0.0785,0,856.355999999988,0.00916674840837235
"Netherlands","NLD",2022,9,0.333442,0,0,0.333442,0.333442,0,856.355999999988,0.0389373111182738
"Netherlands","NLD",2022,10,0.072,0,0.072,0,0.072,0,856.355999999988,0.0084077182853861
"Netherlands","NLD",2022,11,0.353,0,0.108,0.245,0.353,0,856.355999999988,0.0412211743714069
"Netherlands","NLD",2022,12,0.286332,0,0,0.286332,2.846332,2.56,856.355999999988,0.0334360943345996
"Netherlands","NLD",2023,1,0.264605,0,0,0.264605,0.101205,-0.1634,856.355999999988,0.0308989485681193
"Netherlands","NLD",2023,2,0.019926,0,0,0.019926,0,-0.019926,856.355999999988,0.0023268360354806
"Netherlands","NLD",2023,3,0.043189,0,0,0.043189,0,-0.043189,856.355999999988,0.00504334645871584
"Netherlands","NLD",2023,4,0.5975,0,0.18,0.4175,0,-0.5975,856.355999999988,0.0697723843821972
"Netherlands","NLD",2023,5,0.085133,0.04,0,0.045133,0,-0.085133,856.355999999988,0.00994130945541354
"Netherlands","NLD",2023,6,0.267928,0.065,0.012,0.190928,0,-0.267928,856.355999999988,0.0312869881217629
"Netherlands","NLD",2023,7,0.16156,0.052,0.108875,0.000685,0,-0.16156,856.355999999988,0.0188659856414858
"Netherlands","NLD",2023,8,0.694454,0,0,0.694454,0,-0.694454,856.355999999988,0.08109407769666
"Netherlands","NLD",2023,9,0.08737,0.0015,0,0.08587,0,-0.08737,856.355999999988,0.0102025325915859
"Netherlands","NLD",2023,10,0.105018,0.102,0,0.003018,0,-0.105018,856.355999999988,0.0122633577624261
"Netherlands","NLD",2023,11,0.025,0.025,0,0,2.194,2.169,856.355999999988,0.00291934662687017
"Netherlands","NLD",2023,12,0.814508,0.062,0.057,0.695508,0,-0.814508,856.355999999988,0.0951132472943509
"Netherlands","NLD",2024,1,0.122,0,0,0.122,0,-0.122,856.355999999988,0.0142464115391265
"Netherlands","NLD",2024,2,0.385321,0,0,0.385321,0,-0.385321,856.355999999988,0.0449954224644897
"Netherlands","NLD",2024,3,0.213,0,0,0.213,0,-0.213,856.355999999988,0.0248728332609339
"Netherlands","NLD",2024,4,0.21,0,0,0.21,4.4,4.19,856.355999999988,0.0245225116657095
"Netherlands","NLD",2024,6,0.451031,0,0,0.451031,0,-0.451031,856.355999999988,0.0526686331385553
"Netherlands","NLD",2024,7,0.33,0,0.01,0.32,0.004,-0.326,856.355999999988,0.0385353754746863
"Netherlands","NLD",2024,9,0.2645,0,0.1845,0.08,0,-0.2645,856.355999999988,0.0308866873122864
"Netherlands","NLD",2024,10,0.711811,0,0,0.711811,0,-0.711811,856.355999999988,0.0831209216727634
"Netherlands","NLD",2024,12,0.022,0,0,0.022,0,-0.022,856.355999999988,0.00256902503164575
"Netherlands","NLD",2025,1,0.246,0,0.02,0.226,0,-0.246,856.355999999988,0.0287263708084025
"Netherlands","NLD",2025,2,0.008351,0,0,0.008351,0,-0.008351,856.355999999988,0.000975178547239713
"Netherlands","NLD",2025,3,0.52,0,0.02,0.5,0,-0.52,856.355999999988,0.0607224098388996
"Netherlands","NLD",2025,4,0.15,0,0,0.15,2.035,1.885,856.355999999988,0.017516079761221
"Netherlands","NLD",2025,6,0.575,0,0,0.575,0,-0.575,856.355999999988,0.067144972418014
"Netherlands","NLD",2025,7,0.076,0,0.076,0,0,-0.076,856.355999999988,0.00887481374568533
"Netherlands","NLD",2025,8,0.5,0,0,0.5,0,-0.5,856.355999999988,0.0583869325374035
"Netherlands","NLD",2025,10,0.476,0,0.186,0.29,0,-0.476,856.355999999988,0.0555843597756081
"Netherlands","NLD",2025,12,0.286025,0,0.001025,0.285,0.2,-0.086025,856.355999999988,0.0334002447580217
"Netherlands","NLD",2026,1,0.018,0,0.018,0,0.018,0,856.355999999988,0.00210192957134653
"Netherlands","NLD",2026,2,0.037,0,0.037,0,0.037,0,856.355999999988,0.00432063300776786
"Netherlands","NLD",2026,3,0.006,0,0.006,0,0.006,0,856.355999999988,0.000700643190448842
"Netherlands","NLD",2026,4,0.248,0,0,0.248,0,-0.248,856.355999999988,0.0289599185385521
"New Zealand","NZL",2022,2,0.002355,0,0.002355,0,0.002355,0,211.276883776166,0.00111465104838207
"New Zealand","NZL",2022,3,0.005757,0,0,0.005757,0.005757,0,211.276883776166,0.00272486033356076
"New Zealand","NZL",2022,4,0.00726,0,0,0.00726,0.00726,0,211.276883776166,0.00343624909182753
"New Zealand","NZL",2022,6,0.002704,0,0,0.002704,0.002704,0,211.276883776166,0.00127983712731428
"New Zealand","NZL",2022,11,0.001099,0,0,0.001099,0.001099,0,211.276883776166,0.000520170489244967
"New Zealand","NZL",2022,12,0.001801,0,0.001801,0,0.001801,0,211.276883776166,0.000852435897297712
"New Zealand","NZL",2023,5,0.002002,0,0.002002,0,0.002002,0,211.276883776166,0.000947571719261532
"New Zealand","NZL",2023,7,0.020377,0,0.019955,0.000422,0.020377,0,211.276883776166,0.00964468977192419
"New Zealand","NZL",2024,2,0.005392,0.001703,0,0.003689,0.005392,0,211.276883776166,0.00255210125387521
"New Zealand","NZL",2024,7,0.008896,0,0.00556,0.003336,0.008896,0,211.276883776166,0.00421058841885644
"New Zealand","NZL",2024,8,0.001362,0,0.001362,0,0.001362,0,211.276883776166,0.000644651689127975
"New Zealand","NZL",2025,2,0.001636,0.001636,0,0,0.001636,0,211.276883776166,0.000774339327028904
"New Zealand","NZL",2025,6,0.007847,0,0.003662,0.004185,0.007848,0.000001,211.276883776166,0.00371408355696565
"New Zealand","NZL",2025,12,0.007408,0,0,0.007408,0.007408,0,211.276883776166,0.00350629934879592
"New Zealand","NZL",2026,2,0.004064,0.001524,0.00254,0,0.004064,0,211.276883776166,0.00192354219134808
"Norway","NOR",2022,2,0.010343,0,0,0.010343,0.010343,0,407.676013384843,0.00253706366340379
"Norway","NOR",2022,3,0.002677,0,0,0.002677,0.002677,0,407.676013384843,0.000656648885906597
"Norway","NOR",2022,4,0.187143,0,0.081563,0.10558,0.187143,0,407.676013384843,0.0459048346862974
"Norway","NOR",2022,5,0.034624,0.034624,0,0,0.034624,0,407.676013384843,0.00849301868719836
"Norway","NOR",2022,6,0.090252,0,0.037558,0.052694,0.090251,-0.000001,407.676013384843,0.0221381678187681
"Norway","NOR",2022,7,0.125214,0,0.108883,0.016331,0.125214,0,407.676013384843,0.0307140954799808
"Norway","NOR",2022,9,0.015039,0,0,0.015039,0.310032,0.294993,407.676013384843,0.00368895875799377
"Norway","NOR",2022,10,0.319354,0.288687,0,0.030667,0.288687,-0.030667,407.676013384843,0.0783352440455044
"Norway","NOR",2022,11,0.195923,0,0,0.195923,0,-0.195923,407.676013384843,0.0480585056680905
"Norway","NOR",2022,12,0.02967,0,0.002871,0.026799,0.002871,-0.026799,407.676013384843,0.00727783804439624
"Norway","NOR",2023,1,0.010935,0,0.003733,0.007202,0,-0.010935,407.676013384843,0.00268227701434017
"Norway","NOR",2023,2,0.055302,0,0.0299,0.025402,9.137961,9.082659,407.676013384843,0.0135651836714257
"Norway","NOR",2023,3,0.206636,0.177214,0,0.029422,0,-0.206636,407.676013384843,0.0506863276758295
"Norway","NOR",2023,4,0.005657,0,0,0.005657,0,-0.005657,407.676013384843,0.00138762149703908
"Norway","NOR",2023,5,0.111845,0,0,0.111845,0,-0.111845,407.676013384843,0.0274347757356083
"Norway","NOR",2023,6,0.075461,0.05121,0.012803,0.011448,0,-0.075461,407.676013384843,0.0185100416807612
"Norway","NOR",2023,7,0.038585,0,0,0.038585,0,-0.038585,407.676013384843,0.0094646235572305
"Norway","NOR",2023,8,0.131433,0.131433,0,0,0,-0.131433,407.676013384843,0.0322395715432804
"Norway","NOR",2023,9,0.188674,0.087317,0.087317,0.01404,0,-0.188674,407.676013384843,0.0462803779975873
"Norway","NOR",2023,10,0.051598,0,0.017199,0.034399,0,-0.051598,407.676013384843,0.0126566190567832
"Norway","NOR",2023,11,0.10597,0.016955,0.084776,0.004239,0,-0.10597,407.676013384843,0.0259936804032582
"Norway","NOR",2023,12,0.05263,0.011705,0.011879,0.029046,0,-0.05263,407.676013384843,0.0129097612496318
"Norway","NOR",2024,2,0.072553,0,0.072553,0,0,-0.072553,407.676013384843,0.0177967301528507
"Norway","NOR",2024,3,0.138872,0,0,0.138872,0,-0.138872,407.676013384843,0.0340643048500638
"Norway","NOR",2024,4,0.005992,0.005992,0,0,0,-0.005992,407.676013384843,0.00146979459258585
"Norway","NOR",2024,5,0.014657,0,0.014657,0,0,-0.014657,407.676013384843,0.00359525689978819
"Norway","NOR",2024,6,0.384241,0,0.10072,0.283521,0,-0.384241,407.676013384843,0.0942515594208579
"Norway","NOR",2024,7,0.386324,0.002561,0.006824,0.376939,0.227571,-0.158753,407.676013384843,0.0947625043701831
"Norway","NOR",2024,9,0.029698,0.021213,0.008485,0,0,-0.029698,407.676013384843,0.00728470624342701
"Norway","NOR",2024,10,0.751376,0.379064,0.228131,0.144181,4.034533,3.283157,407.676013384843,0.184307139819557
"Norway","NOR",2024,11,0.055363,0.001703,0.011073,0.042587,0.25552,0.200157,407.676013384843,0.0135801465335999
"Norway","NOR",2024,12,0.354751,0,0.120603,0.234148,0,-0.354751,407.676013384843,0.0870178740845167
"Norway","NOR",2025,1,0.07356,0,0.013963,0.059597,0,-0.07356,407.676013384843,0.0180437400251361
"Norway","NOR",2025,2,0.154408,0,0,0.154408,0.386021,0.231613,407.676013384843,0.0378751741408539
"Norway","NOR",2025,3,0.221433,0.140201,0.081232,0,0,-0.221433,407.676013384843,0.0543159255707716
"Norway","NOR",2025,4,0.665192,0.205694,0.004477,0.455021,4.223694,3.558502,407.676013384843,0.163166823202832
"Norway","NOR",2025,5,0.045702,0,0.045702,0,0,-0.045702,407.676013384843,0.01121037257516
"Norway","NOR",2025,6,1.526976,0,0.038527,1.488449,0,-1.526976,407.676013384843,0.374556252972025
"Norway","NOR",2025,7,0.238322,0.097016,0.141306,0,0,-0.238322,407.676013384843,0.0584586760504415
"Norway","NOR",2025,8,0.208773,0.08428,0,0.124493,5.406952,5.198179,407.676013384843,0.0512105184375711
"Norway","NOR",2025,9,0.017652,0,0.017652,0,0,-0.017652,407.676013384843,0.00432990890325859
"Norway","NOR",2025,10,0.310088,0.128609,0,0.181479,0,-0.310088,407.676013384843,0.076062360751963
"Norway","NOR",2025,11,0.049829,0,0.049829,0,0,-0.049829,407.676013384843,0.0122226960537317
"Norway","NOR",2025,12,1.165284,0,0,1.165284,0,-1.165284,407.676013384843,0.285835801406344
"Norway","NOR",2026,1,0.259343,0,0.259343,0,0,-0.259343,407.676013384843,0.0636149764727959
"Norway","NOR",2026,2,0.829723,0.169148,0.0864,0.574175,0,-0.829723,407.676013384843,0.203525096586133
"Norway","NOR",2026,3,0.02848,0.008329,0.020151,0,0,-0.02848,407.676013384843,0.0069859395855883
"Norway","NOR",2026,4,0.656356,0,0.04985,0.606506,0,-0.656356,407.676013384843,0.160999415822977
"Poland","POL",2022,2,0.881686,0.881686,0,0,0.881686,0,574.466623877699,0.153479064466538
"Poland","POL",2022,3,0.006313,0.006313,0,0,0.006313,0,574.466623877699,0.00109893242489646
"Poland","POL",2022,4,1.862346,0,0.062346,1.8,1.862346,0,574.466623877699,0.32418698016414
"Poland","POL",2022,5,0.1,0,0.1,0,0.1,0,574.466623877699,0.0174074516853549
"Poland","POL",2022,7,0.01304,0,0,0.01304,0.01304,0,574.466623877699,0.00226993169977028
"Poland","POL",2022,8,0.007405,0,0.007405,0,0.007405,0,574.466623877699,0.00128902179730053
"Poland","POL",2022,11,0.212162,0,0.212162,0,0.212162,0,574.466623877699,0.0369319976446827
"Poland","POL",2023,1,0.1764,0,0.011143,0.165257,0.1764,0,574.466623877699,0.0307067447729661
"Poland","POL",2023,3,0.400719,0,0,0.400719,0.400719,0,574.466623877699,0.0697549663190374
"Poland","POL",2023,5,0.720984,0,0,0.720984,0.720984,0,574.466623877699,0.125504941459139
"Poland","POL",2023,6,0.000944,0,0.000944,0,0.000944,0,574.466623877699,0.00016432634390975
"Poland","POL",2023,7,0.028698,0.025,0.003698,0,0.028698,0,574.466623877699,0.00499559048466316
"Poland","POL",2023,12,0.006879,0,0.006879,0,0.006879,0,574.466623877699,0.00119745860143556
"Poland","POL",2024,11,0.215979,0,0.085979,0.13,0.215979,0,574.466623877699,0.0375964400755127
"Poland","POL",2024,12,0.622978,0,0.003161,0.619817,1.042796,0.419818,574.466623877699,0.10844459436039
"Poland","POL",2025,1,0.002119,0,0.002119,0,0.002119,0,574.466623877699,0.000368863901212671
"Poland","POL",2025,4,0.001758,0,0.001758,0,0.001758,0,574.466623877699,0.00030602300062854
"Poland","POL",2025,5,0.2,0,0,0.2,0.2,0,574.466623877699,0.0348149033707098
"Poland","POL",2025,10,0.025431,0,0,0.025431,0.152585,0.127154,574.466623877699,0.00442688903810261
"Poland","POL",2025,12,0.085406,0,0,0.085406,0.085406,0,574.466623877699,0.0148670081863942
"Poland","POL",2026,1,0.092817,0,0.001662,0.091155,0.092817,0,574.466623877699,0.0161570744307959
"Poland","POL",2026,2,0.2,0,0,0.2,0.2,0,574.466623877699,0.0348149033707098
"Portugal","PRT",2022,2,0.00269,0,0,0.00269,0.00269,0,214.470701999996,0.00125425056891922
"Portugal","PRT",2022,3,0.0001,0,0.0001,0,0.0001,0,214.470701999996,0.000046626415201458
"Portugal","PRT",2022,4,0.002239,0,0,0.002239,0.002239,0,214.470701999996,0.00104396543636064
"Portugal","PRT",2022,5,0.001852,0,0.0011,0.000752,0.001852,0,214.470701999996,0.000863521209531002
"Portugal","PRT",2022,8,0.000033,0,0,0.000033,0.000033,0,214.470701999996,0.0000153867170164811
"Portugal","PRT",2022,10,0.035723,0,0,0.035723,0.035723,0,214.470701999996,0.0166563543024168
"Portugal","PRT",2022,12,0.000517,0,0.000517,0,0.000517,0,214.470701999996,0.000241058566591538
"Portugal","PRT",2023,1,0.000922,0,0,0.000922,0.000922,0,214.470701999996,0.000429895548157443
"Portugal","PRT",2023,2,0.027998,0,0,0.027998,0.027998,0,214.470701999996,0.0130544637281042
"Portugal","PRT",2023,4,0.000751,0,0,0.000751,0.000751,0,214.470701999996,0.00035016437816295
"Portugal","PRT",2023,6,0.003156,0,0,0.003156,0.003156,0,214.470701999996,0.00147152966375801
